4718r,npuga,0.1,
4718r,o1ojm,0.1,
4718r,o6p8o,0.2,
4718r,o7hgm,0.2,
4718r,otwp4,0.5,
4718r,rcql6,0.2,
4718r,t0nen,0.1,
4718r,t2ukq,0.2,
4718r,t3l4h,0.3,
4718r,tx96a,0.1,
4718r,u0fbt,0.3,
4718r,u5ghe,0.6,
4718r,wvk2n,0.3,
4718r,xqhhy,0.1,
4718r,y2i17,0.6,
4718r,ydda7,0.3,
4snwv,4snwv,1,
4snwv,4x99y,0.3,
4snwv,6062q,0.2,
4snwv,6xiit,0.3,
4snwv,75581,0.3,
4snwv,7nrit,0.3,
4snwv,7tb58,0.4,
4snwv,95saa,0.3,
4snwv,97vve,0.2,
4snwv,9fwxw,0.2,
4snwv,9n6v4,0.1,
4snwv,9njqe,0.3,
4snwv,a9qsd,0.2,
4snwv,aewa7,0.4,
4snwv,b4bxs,0.4,
4snwv,brhrx,0.1,
4snwv,d2tzi,0.3,
4snwv,edf28,0.3,
4snwv,h2aeg,0.1,
4snwv,hktsr,0.1,
4snwv,i5rpt,0.5,
4snwv,ickpq,0.6,
4snwv,ijhu4,0.3,
4snwv,m2k0x,0.4,
4snwv,npuga,0.2,
4snwv,o1ojm,0.2,
4snwv,o6p8o,0.5,
4snwv,o7hgm,0.2,
4snwv,otwp4,0.1,
4snwv,rpwiz,0.2,
4snwv,t0nen,0.1,
4snwv,t3l4h,0.3,
4snwv,tx96a,0.2,
4snwv,u0fbt,0.6,
4snwv,u5ghe,0.1,
4snwv,wcnoy,0.1,
4snwv,wpok6,0.2,
4snwv,wvk2n,0.1,
4snwv,xqhhy,0.2,
4snwv,y2i17,0.3,
4snwv,ydda7,0.4,
4x99y,4x99y,1,
4x99y,6062q,0.1,
4x99y,6xiit,0.4,
4x99y,75581,0.6,
4x99y,7nrit,0.3,
4x99y,7tb58,0.5,
4x99y,95saa,0.1,
4x99y,97vve,0.5,
4x99y,9fwxw,0.4,
4x99y,9h24q,0.3,
4x99y,9n6v4,0.1,
4x99y,9njqe,0.1,
4x99y,a9qsd,0.2,
4x99y,aewa7,0.3,
4x99y,brhrx,0.4,
4x99y,d2tzi,0.3,
4x99y,edf28,0.5,
4x99y,h2aeg,0.7,
4x99y,hktsr,0.3,
4x99y,i5rpt,0.3,
4x99y,ickpq,0.3,
4x99y,ijhu4,0.3,
4x99y,m2k0x,0.4,
4x99y,npuga,0.2,
4x99y,o1ojm,0.6,
4x99y,o6p8o,0.1,
4x99y,o7hgm,0.3,
4x99y,otwp4,0.2,
4x99y,rcql6,0.2,
4x99y,rpwiz,0.4,
4x99y,t0nen,0.5,
4x99y,t2ukq,0.5,
4x99y,t3l4h,0.4,
4x99y,tx96a,0.2,
4x99y,u0fbt,0.2,
4x99y,u5ghe,0.3,
4x99y,wcnoy,0.6,
4x99y,wpok6,0.6,
4x99y,wvk2n,0.4,
4x99y,xqhhy,0.1,
4x99y,y2i17,0.3,
4x99y,ydda7,0.1,
6062q,6062q,1,
6062q,6xiit,0.5,
6062q,75581,0.3,
6062q,7nrit,0.2,
6062q,7tb58,0.4,
6062q,95saa,0.1,
6062q,97vve,0.2,
6062q,9fwxw,0.3,
6062q,9n6v4,0.1,
6062q,9njqe,0.3,
6062q,a9qsd,0.2,
6062q,b4bxs,0.3,
6062q,brhrx,0.4,
6062q,d2tzi,0.4,
6062q,edf28,0.1,
6062q,hktsr,0.1,
6062q,i5rpt,0.2,
6062q,ickpq,0.1,
6062q,m2k0x,0.3,
6062q,npuga,0.1,
6062q,o1ojm,0.2,
6062q,o6p8o,0.1,
6062q,o7hgm,0.2,
6062q,otwp4,0.7,
6062q,rcql6,0.2,
6062q,rpwiz,0.2,
6062q,t2ukq,0.3,
6062q,t3l4h,0.6,
6062q,tx96a,0.1,
6062q,u0fbt,0.4,
6062q,u5ghe,0.4,
6062q,wcnoy,0.1,
6062q,wvk2n,0.1,
6062q,y2i17,0.5,
6062q,ydda7,0.5,
6xiit,6xiit,1,
6xiit,75581,0.3,
6xiit,7nrit,0.6,
6xiit,7tb58,0.4,
6xiit,97vve,0.1,
6xiit,9fwxw,0.4,
6xiit,9h24q,0.3,
6xiit,9n6v4,0.1,
6xiit,9njqe,0.2,
6xiit,a9qsd,0.1,
6xiit,aewa7,0.4,
6xiit,b4bxs,0.1,
6xiit,brhrx,0.3,
6xiit,d2tzi,0.6,
6xiit,edf28,0.3,
6xiit,h2aeg,0.3,
6xiit,hktsr,0.1,
6xiit,i5rpt,0.4,
6xiit,ickpq,0.2,
6xiit,ijhu4,0.2,
6xiit,m2k0x,0.3,
6xiit,npuga,0.3,
6xiit,o1ojm,0.2,
6xiit,otwp4,0.4,
6xiit,rcql6,0.2,
6xiit,rpwiz,0.5,
6xiit,t0nen,0.2,
6xiit,t2ukq,0.4,
6xiit,t3l4h,0.5,
6xiit,tx96a,0.1,
6xiit,u0fbt,0.4,
6xiit,u5ghe,0.2,
6xiit,wcnoy,0.5,
6xiit,wpok6,0.2,
6xiit,wvk2n,0.2,
6xiit,y2i17,0.3,
6xiit,ydda7,0.4,
75581,75581,1,
75581,7nrit,0.3,
75581,7tb58,0.6,
75581,95saa,0.1,
75581,97vve,0.5,
75581,9fwxw,0.4,
75581,9h24q,0.1,
75581,9n6v4,0.2,
75581,9njqe,0.2,
75581,a9qsd,0.3,
75581,aewa7,0.1,
75581,b4bxs,0.2,
75581,brhrx,0.4,
75581,d2tzi,0.3,
75581,edf28,0.5,
75581,h2aeg,0.4,
75581,hktsr,0.5,
75581,i5rpt,0.3,
75581,ickpq,0.2,
75581,ijhu4,0.3,
75581,m2k0x,0.4,
75581,npuga,0.1,
75581,o1ojm,0.9,
75581,o7hgm,0.4,
75581,otwp4,0.5,
75581,rcql6,0.4,
75581,rpwiz,0.2,
75581,t0nen,0.3,
75581,t2ukq,0.5,
75581,t3l4h,0.5,
75581,tx96a,0.3,
75581,u0fbt,0.2,
75581,u5ghe,0.4,
75581,wcnoy,0.4,
75581,wpok6,0.3,
75581,wvk2n,0.2,
75581,xqhhy,0.2,
75581,y2i17,0.2,
75581,ydda7,0.4,
7nrit,7nrit,1,
7nrit,7tb58,0.2,
7nrit,95saa,0.3,
7nrit,97vve,0.3,
7nrit,9fwxw,0.4,
7nrit,9h24q,0.3,
7nrit,9n6v4,0.3,
7nrit,9njqe,0.1,
7nrit,a9qsd,0.2,
7nrit,aewa7,0.5,
7nrit,b4bxs,0.1,
7nrit,brhrx,0.2,
7nrit,d2tzi,0.4,
7nrit,edf28,0.4,
7nrit,h2aeg,0.2,
7nrit,hktsr,0.2,
7nrit,i5rpt,0.4,
7nrit,ickpq,0.4,
7nrit,ijhu4,0.3,
7nrit,m2k0x,0.3,
7nrit,npuga,0.4,
7nrit,o1ojm,0.4,
7nrit,o6p8o,0.3,
7nrit,o7hgm,0.1,
7nrit,otwp4,0.2,
7nrit,rcql6,0.5,
7nrit,rpwiz,0.3,
7nrit,t0nen,0.1,
7nrit,t2ukq,0.2,
7nrit,t3l4h,0.2,
7nrit,tx96a,0.3,
7nrit,u0fbt,0.5,
7nrit,u5ghe,0.2,
7nrit,wcnoy,0.4,
7nrit,wpok6,0.1,
7nrit,xqhhy,0.1,
7nrit,y2i17,0.3,
7nrit,ydda7,0.4,
7tb58,7tb58,1,
7tb58,97vve,0.3,
7tb58,9fwxw,0.2,
7tb58,9n6v4,0.2,
7tb58,9njqe,0.3,
7tb58,a9qsd,0.3,
7tb58,aewa7,0.2,
7tb58,b4bxs,0.3,
7tb58,brhrx,0.5,
7tb58,d2tzi,0.3,
7tb58,edf28,0.5,
7tb58,h2aeg,0.2,
7tb58,hktsr,0.3,
7tb58,i5rpt,0.4,
7tb58,ickpq,0.4,
7tb58,ijhu4,0.3,
7tb58,m2k0x,0.4,
7tb58,npuga,0.1,
7tb58,o1ojm,0.5,
7tb58,o6p8o,0.1,
7tb58,o7hgm,0.1,
7tb58,otwp4,0.4,
7tb58,rcql6,0.2,
7tb58,rpwiz,0.2,
7tb58,t0nen,0.1,
7tb58,t2ukq,0.3,
7tb58,t3l4h,0.4,
7tb58,u0fbt,0.3,
7tb58,u5ghe,0.3,
7tb58,wcnoy,0.2,
7tb58,wpok6,0.3,
7tb58,wvk2n,0.3,
7tb58,xqhhy,0.2,
7tb58,y2i17,0.5,
7tb58,ydda7,0.3,
95saa,95saa,1,
95saa,97vve,0.2,
95saa,9h24q,0.2,
95saa,9n6v4,0.2,
95saa,a9qsd,0.4,
95saa,aewa7,0.5,
95saa,b4bxs,0.6,
95saa,brhrx,0.2,
95saa,d2tzi,0.1,
95saa,edf28,0.1,
95saa,h2aeg,0.1,
95saa,hktsr,0.3,
95saa,i5rpt,0.2,
95saa,ickpq,0.5,
95saa,ijhu4,0.2,
95saa,m2k0x,0.2,
95saa,npuga,0.1,
95saa,o1ojm,0.1,
95saa,o6p8o,0.7,
95saa,o7hgm,0.1,
95saa,rcql6,0.4,
95saa,rpwiz,0.1,
95saa,t0nen,0.3,
95saa,t2ukq,0.1,
95saa,tx96a,0.5,
95saa,u0fbt,0.2,
95saa,u5ghe,0.4,
95saa,wvk2n,0.1,
95saa,xqhhy,0.3,
95saa,y2i17,0.2,
95saa,ydda7,0.3,
97vve,97vve,1,
97vve,9fwxw,0.2,
97vve,9h24q,0.4,
97vve,9n6v4,0.3,
97vve,9njqe,0.1,
97vve,a9qsd,0.4,
97vve,aewa7,0.1,
97vve,brhrx,0.2,
97vve,d2tzi,0.1,
97vve,edf28,0.3,
97vve,h2aeg,0.4,
97vve,hktsr,0.5,
97vve,i5rpt,0.1,
97vve,ickpq,0.2,
97vve,ijhu4,0.1,
97vve,m2k0x,0.4,
97vve,o1ojm,0.5,
97vve,o6p8o,0.2,
97vve,o7hgm,0.2,
97vve,otwp4,0.2,
97vve,rcql6,0.4,
97vve,t0nen,0.2,
97vve,t2ukq,0.5,
97vve,t3l4h,0.3,
97vve,tx96a,0.3,
97vve,u0fbt,0.4,
97vve,u5ghe,0.4,
97vve,wcnoy,0.3,
97vve,wpok6,0.5,
97vve,wvk2n,0.5,
97vve,xqhhy,0.4,
97vve,y2i17,0.2,
97vve,ydda7,0.4,
9fwxw,9fwxw,1,
9fwxw,9h24q,0.2,
9fwxw,9n6v4,0.2,
9fwxw,9njqe,0.3,
9fwxw,aewa7,0.1,
9fwxw,brhrx,0.3,
9fwxw,d2tzi,0.3,
9fwxw,edf28,0.5,
9fwxw,h2aeg,0.4,
9fwxw,i5rpt,0.2,
9fwxw,ickpq,0.1,
9fwxw,ijhu4,0.5,
9fwxw,m2k0x,0.2,
9fwxw,npuga,0.4,
9fwxw,o1ojm,0.5,
9fwxw,o6p8o,0.2,
9fwxw,o7hgm,0.5,
9fwxw,otwp4,0.4,
9fwxw,rcql6,0.1,
9fwxw,rpwiz,0.5,
9fwxw,t0nen,0.2,
9fwxw,t2ukq,0.3,
9fwxw,t3l4h,0.4,
9fwxw,tx96a,0.3,
9fwxw,u0fbt,0.2,
9fwxw,wcnoy,0.7,
9fwxw,wpok6,0.2,
9fwxw,wvk2n,0.1,
9fwxw,y2i17,0.1,
9fwxw,ydda7,0.1,
9h24q,9h24q,1,
9h24q,9n6v4,0.3,
9h24q,9njqe,0.2,
9h24q,a9qsd,0.3,
9h24q,aewa7,0.3,
9h24q,b4bxs,0.1,
9h24q,d2tzi,0.2,
9h24q,edf28,0.1,
9h24q,h2aeg,0.6,
9h24q,hktsr,0.5,
9h24q,i5rpt,0.1,
9h24q,ickpq,0.1,
9h24q,ijhu4,0.3,
9h24q,m2k0x,0.3,
9h24q,npuga,0.4,
9h24q,o1ojm,0.1,
9h24q,o6p8o,0.2,
9h24q,o7hgm,0.2,
9h24q,rcql6,0.5,
9h24q,rpwiz,0.4,
9h24q,t0nen,0.5,
9h24q,t2ukq,0.4,
9h24q,t3l4h,0.1,
9h24q,tx96a,0.2,
9h24q,u0fbt,0.1,
9h24q,u5ghe,0.2,
9h24q,wcnoy,0.5,
9h24q,wpok6,0.6,
9h24q,wvk2n,0.4,
9h24q,xqhhy,0.4,
9h24q,y2i17,0.1,
9h24q,ydda7,0.1,
9n6v4,9n6v4,1,
9n6v4,9njqe,0.5,
9n6v4,a9qsd,0.6,
9n6v4,b4bxs,0.3,
9n6v4,brhrx,0.1,
9n6v4,edf28,0.1,
9n6v4,h2aeg,0.1,
9n6v4,hktsr,0.5,
9n6v4,ickpq,0.2,
9n6v4,ijhu4,0.2,
9n6v4,m2k0x,0.2,
9n6v4,npuga,0.5,
9n6v4,o1ojm,0.3,
9n6v4,o6p8o,0.3,
9n6v4,o7hgm,0.1,
9n6v4,otwp4,0.2,
9n6v4,rcql6,0.5,
9n6v4,rpwiz,0.1,
9n6v4,t0nen,0.1,
9n6v4,t2ukq,0.1,
9n6v4,tx96a,0.1,
9n6v4,u0fbt,0.2,
9n6v4,u5ghe,0.1,
9n6v4,wcnoy,0.1,
9n6v4,wpok6,0.4,
9n6v4,wvk2n,0.4,
9n6v4,xqhhy,0.8,
9n6v4,y2i17,0.2,
9n6v4,ydda7,0.1,
9njqe,9njqe,1,
9njqe,a9qsd,0.4,
9njqe,b4bxs,0.3,
9njqe,brhrx,0.2,
9njqe,d2tzi,0.2,
9njqe,edf28,0.1,
9njqe,h2aeg,0.1,
9njqe,hktsr,0.2,
9njqe,i5rpt,0.3,
9njqe,ickpq,0.2,
9njqe,ijhu4,0.2,
9njqe,m2k0x,0.5,
9njqe,npuga,0.4,
9njqe,o1ojm,0.1,
9njqe,o6p8o,0.2,
9njqe,o7hgm,0.4,
9njqe,otwp4,0.5,
9njqe,rcql6,0.2,
9njqe,rpwiz,0.2,
9njqe,t0nen,0.2,
9njqe,t2ukq,0.1,
9njqe,t3l4h,0.2,
9njqe,tx96a,0.2,
9njqe,u0fbt,0.5,
9njqe,u5ghe,0.1,
9njqe,wcnoy,0.1,
9njqe,wpok6,0.2,
9njqe,wvk2n,0.2,
9njqe,xqhhy,0.4,
9njqe,y2i17,0.4,
9njqe,ydda7,0.2,
a9qsd,a9qsd,1,
a9qsd,b4bxs,0.5,
a9qsd,brhrx,0.2,
a9qsd,d2tzi,0.1,
a9qsd,edf28,0.1,
a9qsd,hktsr,0.6,
a9qsd,i5rpt,0.1,
a9qsd,ickpq,0.3,
a9qsd,ijhu4,0.1,
a9qsd,m2k0x,0.3,
a9qsd,npuga,0.2,
a9qsd,o1ojm,0.3,
a9qsd,o6p8o,0.4,
a9qsd,otwp4,0.2,
a9qsd,rcql6,0.6,
a9qsd,rpwiz,0.1,
a9qsd,t0nen,0.1,
a9qsd,t2ukq,0.4,
a9qsd,t3l4h,0.1,
a9qsd,tx96a,0.2,
a9qsd,u0fbt,0.2,
a9qsd,u5ghe,0.4,
a9qsd,wpok6,0.3,
a9qsd,wvk2n,0.3,
a9qsd,xqhhy,0.8,
a9qsd,y2i17,0.4,
a9qsd,ydda7,0.3,
aewa7,aewa7,1,
aewa7,b4bxs,0.2,
aewa7,brhrx,0.3,
aewa7,d2tzi,0.4,
aewa7,edf28,0.4,
aewa7,h2aeg,0.3,
aewa7,i5rpt,0.3,
aewa7,ickpq,0.6,
aewa7,ijhu4,0.4,
aewa7,m2k0x,0.3,
aewa7,npuga,0.1,
aewa7,o1ojm,0.1,
aewa7,o6p8o,0.4,
aewa7,o7hgm,0.1,
aewa7,rcql6,0.2,
aewa7,rpwiz,0.5,
aewa7,t0nen,0.4,
aewa7,t2ukq,0.2,
aewa7,t3l4h,0.3,
aewa7,tx96a,0.4,
aewa7,u0fbt,0.3,
aewa7,u5ghe,0.1,
aewa7,wcnoy,0.3,
aewa7,wpok6,0.1,
aewa7,wvk2n,0.2,
aewa7,y2i17,0.2,
aewa7,ydda7,0.2,
b4bxs,b4bxs,1,
b4bxs,brhrx,0.3,
b4bxs,d2tzi,0.2,
b4bxs,hktsr,0.3,
b4bxs,i5rpt,0.3,
b4bxs,ickpq,0.5,
b4bxs,ijhu4,0.1,
b4bxs,m2k0x,0.1,
b4bxs,npuga,0.1,
b4bxs,o1ojm,0.1,
b4bxs,o6p8o,0.5,
b4bxs,otwp4,0.3,
b4bxs,rcql6,0.3,
b4bxs,t0nen,0.1,
b4bxs,t2ukq,0.2,
b4bxs,t3l4h,0.1,
b4bxs,tx96a,0.1,
b4bxs,u0fbt,0.2,
b4bxs,u5ghe,0.2,
b4bxs,wvk2n,0.1,
b4bxs,xqhhy,0.4,
b4bxs,y2i17,0.5,
b4bxs,ydda7,0.2,
brhrx,brhrx,1,
brhrx,d2tzi,0.3,
brhrx,edf28,0.4,
brhrx,h2aeg,0.2,
brhrx,hktsr,0.3,
brhrx,i5rpt,0.3,
brhrx,ickpq,0.4,
brhrx,ijhu4,0.3,
brhrx,m2k0x,0.3,
brhrx,o1ojm,0.4,
brhrx,o7hgm,0.2,
brhrx,otwp4,0.6,
brhrx,rcql6,0.2,
brhrx,rpwiz,0.4,
brhrx,t0nen,0.2,
brhrx,t2ukq,0.4,
brhrx,t3l4h,0.6,
brhrx,tx96a,0.2,
brhrx,u0fbt,0.1,
brhrx,u5ghe,0.3,
brhrx,wcnoy,0.3,
brhrx,xqhhy,0.1,
brhrx,y2i17,0.4,
brhrx,ydda7,0.1,
d2tzi,d2tzi,1,
d2tzi,edf28,0.2,
d2tzi,h2aeg,0.2,
d2tzi,hktsr,0.1,
d2tzi,i5rpt,0.7,
d2tzi,ickpq,0.2,
d2tzi,ijhu4,0.1,
d2tzi,m2k0x,0.2,
d2tzi,npuga,0.2,
d2tzi,o1ojm,0.2,
d2tzi,o6p8o,0.1,
d2tzi,o7hgm,0.2,
d2tzi,otwp4,0.5,
d2tzi,rcql6,0.1,
d2tzi,rpwiz,0.6,
d2tzi,t0nen,0.2,
d2tzi,t2ukq,0.3,
d2tzi,t3l4h,0.6,
d2tzi,tx96a,0.3,
d2tzi,u0fbt,0.5,
d2tzi,u5ghe,0.1,
d2tzi,wcnoy,0.3,
d2tzi,wpok6,0.2,
d2tzi,wvk2n,0.1,
d2tzi,y2i17,0.5,
d2tzi,ydda7,0.5,
edf28,edf28,1,
edf28,h2aeg,0.4,
edf28,hktsr,0.2,
edf28,i5rpt,0.4,
edf28,ickpq,0.1,
edf28,ijhu4,0.8,
edf28,m2k0x,0.4,
edf28,npuga,0.4,
edf28,o1ojm,0.6,
edf28,o6p8o,0.3,
edf28,o7hgm,0.5,
edf28,otwp4,0.2,
edf28,rcql6,0.3,
edf28,rpwiz,0.2,
edf28,t0nen,0.4,
edf28,t2ukq,0.4,
edf28,t3l4h,0.4,
edf28,tx96a,0.2,
edf28,u0fbt,0.2,
edf28,u5ghe,0.3,
edf28,wcnoy,0.5,
edf28,wpok6,0.2,
edf28,wvk2n,0.2,
edf28,y2i17,0.2,
edf28,ydda7,0.1,
h2aeg,h2aeg,1,
h2aeg,hktsr,0.3,
h2aeg,i5rpt,0.2,
h2aeg,ickpq,0.1,
h2aeg,ijhu4,0.4,
h2aeg,m2k0x,0.1,
h2aeg,npuga,0.3,
h2aeg,o1ojm,0.4,
h2aeg,o7hgm,0.4,
h2aeg,otwp4,0.1,
h2aeg,rcql6,0.2,
h2aeg,rpwiz,0.4,
h2aeg,t0nen,0.7,
h2aeg,t2ukq,0.5,
h2aeg,t3l4h,0.2,
h2aeg,tx96a,0.3,
h2aeg,u5ghe,0.2,
h2aeg,wcnoy,0.7,
h2aeg,wpok6,0.6,
h2aeg,wvk2n,0.4,
h2aeg,xqhhy,0.1,
h2aeg,y2i17,0.1,
hktsr,hktsr,1,
hktsr,i5rpt,0.3,
hktsr,ickpq,0.1,
hktsr,ijhu4,0.2,
hktsr,m2k0x,0.3,
hktsr,npuga,0.3,
hktsr,o1ojm,0.5,
hktsr,o6p8o,0.1,
hktsr,o7hgm,0.2,
hktsr,otwp4,0.2,
hktsr,rcql6,0.6,
hktsr,rpwiz,0.1,
hktsr,t0nen,0.3,
hktsr,t2ukq,0.4,
hktsr,t3l4h,0.1,
hktsr,tx96a,0.1,
hktsr,u0fbt,0.1,
hktsr,u5ghe,0.6,
hktsr,wcnoy,0.1,
hktsr,wpok6,0.5,
hktsr,wvk2n,0.3,
hktsr,xqhhy,0.6,
hktsr,y2i17,0.1,
hktsr,ydda7,0.2,
i5rpt,i5rpt,1,
i5rpt,ickpq,0.2,
i5rpt,ijhu4,0.3,
i5rpt,m2k0x,0.3,
i5rpt,npuga,0.4,
i5rpt,o1ojm,0.2,
i5rpt,o6p8o,0.2,
i5rpt,o7hgm,0.3,
i5rpt,otwp4,0.3,
i5rpt,rcql6,0.1,
i5rpt,rpwiz,0.3,
i5rpt,t0nen,0.2,
i5rpt,t2ukq,0.1,
i5rpt,t3l4h,0.3,
i5rpt,tx96a,0.2,
i5rpt,u0fbt,0.6,
i5rpt,u5ghe,0.3,
