2vptm,tx96a,0.1,
2vptm,u0fbt,0.2,
2vptm,u5ghe,0.1,
2vptm,wcnoy,0.3,
2vptm,wpok6,0.2,
2vptm,y2i17,0.2,
3mz8s,0k2cq,0.9,
3mz8s,2zt0y,0.2,
3mz8s,306fp,0.4,
3mz8s,36mab,0.8,
3mz8s,4718r,0.6,
3mz8s,4snwv,1,
3mz8s,4x99y,0.4,
3mz8s,6062q,0.5,
3mz8s,75581,0.1,
3mz8s,7nrit,0.2,
3mz8s,7tb58,0.6,
3mz8s,95saa,1,
3mz8s,97vve,0.3,
3mz8s,9fwxw,0.2,
3mz8s,9h24q,0.1,
3mz8s,9n6v4,0.2,
3mz8s,9njqe,0.3,
3mz8s,a9qsd,0.5,
3mz8s,aewa7,0.3,
3mz8s,brhrx,0.4,
3mz8s,d2tzi,0.3,
3mz8s,edf28,0.2,
3mz8s,h2aeg,0.3,
3mz8s,hktsr,0.6,
3mz8s,i5rpt,0.6,
3mz8s,ijhu4,0.2,
3mz8s,m2k0x,0.6,
3mz8s,npuga,0.2,
3mz8s,o1ojm,0.7,
3mz8s,o7hgm,0.6,
3mz8s,otwp4,0.6,
3mz8s,rcql6,0.4,
3mz8s,rpwiz,0.5,
3mz8s,t0nen,0.2,
3mz8s,t2ukq,0.3,
3mz8s,t3l4h,0.4,
3mz8s,tx96a,0.6,
3mz8s,u0fbt,0.9,
3mz8s,wcnoy,0.1,
3mz8s,wpok6,0.1,
3mz8s,wvk2n,0.3,
3mz8s,xqhhy,0.4,
3mz8s,y2i17,0.9,
3mz8s,ydda7,0.6,
497o6,36mab,0.1,
497o6,6062q,0.1,
497o6,9fwxw,0.2,
497o6,ijhu4,0.1,
497o6,m2k0x,0.1,
497o6,npuga,0.1,
497o6,o7hgm,0.1,
497o6,rcql6,0.2,
497o6,u0fbt,0.3,
497o6,xqhhy,0.1,
4rfic,0k2cq,0.4,
4rfic,36mab,0.7,
4rfic,4718r,0.8,
4rfic,4snwv,0.1,
4rfic,4x99y,0.2,
4rfic,6062q,0.2,
4rfic,75581,0.1,
4rfic,7nrit,0.1,
4rfic,7tb58,0.2,
4rfic,95saa,0.7,
4rfic,97vve,0.2,
4rfic,9fwxw,0.1,
4rfic,9njqe,0.2,
4rfic,b4bxs,0.1,
4rfic,brhrx,0.2,
4rfic,edf28,0.1,
4rfic,hktsr,0.4,
4rfic,i5rpt,0.1,
4rfic,ickpq,0.1,
4rfic,ijhu4,0.3,
4rfic,m2k0x,0.4,
4rfic,npuga,0.2,
4rfic,o1ojm,0.5,
4rfic,o6p8o,0.2,
4rfic,o7hgm,0.3,
4rfic,rcql6,0.8,
4rfic,t0nen,0.1,
4rfic,t3l4h,0.1,
4rfic,tx96a,0.4,
4rfic,u0fbt,0.5,
4rfic,wvk2n,0.1,
4rfic,y2i17,0.2,
4rfic,ydda7,0.1,
4zpwx,306fp,0.4,
4zpwx,4718r,0.4,
4zpwx,6062q,0.2,
4zpwx,7tb58,0.2,
4zpwx,95saa,0.5,
4zpwx,97vve,0.2,
4zpwx,9fwxw,0.4,
4zpwx,aewa7,0.4,
4zpwx,d2tzi,0.4,
4zpwx,hktsr,0.3,
4zpwx,i5rpt,0.5,
4zpwx,ickpq,0.3,
4zpwx,ijhu4,0.3,
4zpwx,m2k0x,0.2,
4zpwx,npuga,0.2,
4zpwx,o1ojm,0.2,
4zpwx,o7hgm,0.4,
4zpwx,rcql6,0.1,
4zpwx,t3l4h,0.4,
4zpwx,tx96a,0.3,
4zpwx,u0fbt,0.5,
4zpwx,wpok6,0.1,
4zpwx,wvk2n,0.1,
4zpwx,xqhhy,0.1,
4zpwx,y2i17,0.4,
590sb,0k2cq,0.3,
590sb,0tsou,0.3,
590sb,2zt0y,0.2,
590sb,306fp,0.4,
590sb,36mab,0.8,
590sb,4snwv,0.1,
590sb,4x99y,0.4,
590sb,6062q,0.4,
590sb,7nrit,0.1,
590sb,7tb58,0.3,
590sb,95saa,0.6,
590sb,97vve,0.4,
590sb,9fwxw,0.7,
590sb,9h24q,0.1,
590sb,9njqe,0.3,
590sb,a9qsd,0.6,
590sb,aewa7,0.3,
590sb,b4bxs,0.1,
590sb,d2tzi,0.4,
590sb,h2aeg,0.5,
590sb,hktsr,0.6,
590sb,i5rpt,0.5,
590sb,ickpq,0.2,
590sb,ijhu4,0.5,
590sb,m2k0x,0.6,
590sb,npuga,0.2,
590sb,o1ojm,0.7,
590sb,o6p8o,0.3,
590sb,o7hgm,0.9,
590sb,otwp4,0.4,
590sb,rpwiz,0.4,
590sb,t0nen,0.8,
590sb,t2ukq,0.3,
590sb,t3l4h,0.6,
590sb,u0fbt,0.4,
590sb,u5ghe,0.3,
590sb,wcnoy,0.4,
590sb,wpok6,0.5,
590sb,wvk2n,0.3,
590sb,xqhhy,0.2,
590sb,y2i17,0.2,
590sb,ydda7,0.4,
5xqef,36mab,0.1,
5xqef,9fwxw,0.2,
5xqef,u0fbt,0.2,
6e87d,0k2cq,0.1,
6e87d,306fp,0.1,
6e87d,36mab,0.4,
6e87d,4snwv,0.1,
6e87d,6062q,0.1,
6e87d,95saa,0.2,
6e87d,9fwxw,0.3,
6e87d,9n6v4,0.1,
6e87d,a9qsd,0.1,
6e87d,aewa7,0.2,
6e87d,b4bxs,0.1,
6e87d,i5rpt,0.1,
6e87d,ickpq,0.1,
6e87d,ijhu4,0.3,
6e87d,m2k0x,0.1,
6e87d,npuga,0.1,
6e87d,o7hgm,0.1,
6e87d,rcql6,0.2,
6e87d,t0nen,0.1,
6e87d,t3l4h,0.1,
6e87d,tx96a,0.2,
6e87d,u0fbt,0.4,
6e87d,y2i17,0.1,
6fdzg,0k2cq,0.1,
6fdzg,306fp,0.7,
6fdzg,4718r,0.3,
6fdzg,4snwv,0.1,
6fdzg,6062q,0.2,
6fdzg,75581,0.1,
6fdzg,7tb58,0.2,
6fdzg,95saa,0.2,
6fdzg,9fwxw,0.5,
6fdzg,a9qsd,0.1,
6fdzg,brhrx,0.4,
6fdzg,d2tzi,0.2,
6fdzg,edf28,0.1,
6fdzg,h2aeg,0.1,
6fdzg,hktsr,0.2,
6fdzg,i5rpt,0.3,
6fdzg,ijhu4,0.3,
6fdzg,m2k0x,0.2,
6fdzg,npuga,0.2,
6fdzg,o1ojm,0.3,
6fdzg,o7hgm,0.6,
6fdzg,otwp4,0.1,
6fdzg,rcql6,0.2,
6fdzg,rpwiz,0.1,
6fdzg,tx96a,0.3,
6fdzg,u0fbt,0.3,
6fdzg,wcnoy,0.3,
6fdzg,wpok6,0.1,
6fdzg,y2i17,0.1,
6nzye,0tsou,0.4,
6nzye,2zt0y,0.2,
6nzye,306fp,0.6,
6nzye,36mab,0.2,
6nzye,4718r,0.2,
6nzye,4snwv,0.8,
6nzye,6062q,0.2,
6nzye,75581,0.3,
6nzye,7tb58,0.6,
6nzye,97vve,0.6,
6nzye,9fwxw,0.3,
6nzye,a9qsd,0.2,
6nzye,aewa7,0.7,
6nzye,b4bxs,0.5,
6nzye,brhrx,0.7,
6nzye,d2tzi,0.6,
6nzye,h2aeg,0.6,
6nzye,hktsr,0.2,
6nzye,npuga,0.1,
6nzye,o1ojm,0.6,
6nzye,o6p8o,0.1,
6nzye,o7hgm,0.8,
6nzye,otwp4,0.4,
6nzye,rcql6,0.5,
6nzye,rpwiz,0.5,
6nzye,t0nen,0.2,
6nzye,t2ukq,0.6,
6nzye,t3l4h,0.5,
6nzye,tx96a,0.8,
6nzye,u0fbt,0.8,
6nzye,u5ghe,0.2,
6nzye,wcnoy,0.4,
6nzye,wpok6,0.4,
6nzye,wvk2n,0.5,
6nzye,xqhhy,0.3,
6nzye,y2i17,0.4,
6nzye,ydda7,0.4,
6sffc,0k2cq,0.5,
6sffc,0tsou,0.6,
6sffc,2zt0y,0.3,
6sffc,306fp,0.2,
6sffc,36mab,0.3,
6sffc,4718r,0.7,
6sffc,4snwv,0.7,
6sffc,4x99y,0.3,
6sffc,6062q,0.5,
6sffc,6xiit,0.3,
6sffc,75581,0.4,
6sffc,7nrit,0.7,
6sffc,7tb58,1,
6sffc,95saa,0.8,
6sffc,97vve,0.7,
6sffc,9fwxw,1,
6sffc,9njqe,0.6,
6sffc,a9qsd,0.5,
6sffc,aewa7,0.9,
6sffc,b4bxs,0.3,
6sffc,brhrx,0.6,
6sffc,d2tzi,1,
6sffc,h2aeg,0.5,
6sffc,hktsr,0.5,
6sffc,i5rpt,1,
6sffc,ickpq,0.6,
6sffc,ijhu4,0.8,
6sffc,npuga,0.3,
6sffc,o1ojm,0.2,
6sffc,o6p8o,0.2,
6sffc,o7hgm,0.8,
6sffc,otwp4,0.8,
6sffc,rcql6,0.6,
6sffc,t0nen,0.3,
6sffc,t2ukq,0.1,
6sffc,t3l4h,0.6,
6sffc,u5ghe,0.4,
6sffc,wcnoy,0.4,
6sffc,wpok6,0.2,
6sffc,xqhhy,0.3,
6sffc,y2i17,0.9,
6sffc,ydda7,0.7,
6ziq7,2zt0y,0.5,
6ziq7,306fp,0.3,
6ziq7,36mab,0.7,
6ziq7,4snwv,0.2,
6ziq7,4x99y,0.2,
6ziq7,6xiit,0.3,
6ziq7,75581,1,
6ziq7,7nrit,0.6,
6ziq7,7tb58,0.4,
6ziq7,95saa,0.8,
6ziq7,97vve,0.6,
6ziq7,9fwxw,0.7,
6ziq7,9h24q,0.4,
6ziq7,9njqe,0.9,
6ziq7,aewa7,0.3,
6ziq7,b4bxs,0.1,
6ziq7,brhrx,0.3,
6ziq7,d2tzi,0.4,
6ziq7,edf28,0.4,
6ziq7,h2aeg,0.4,
6ziq7,i5rpt,0.4,
6ziq7,ickpq,0.1,
6ziq7,ijhu4,0.8,
6ziq7,m2k0x,0.6,
6ziq7,npuga,0.4,
6ziq7,o1ojm,0.5,
6ziq7,o6p8o,0.8,
6ziq7,o7hgm,0.9,
6ziq7,otwp4,0.4,
6ziq7,rcql6,1,
6ziq7,rpwiz,0.4,
6ziq7,t0nen,1,
6ziq7,t2ukq,0.5,
6ziq7,t3l4h,0.4,
6ziq7,tx96a,0.3,
6ziq7,u0fbt,0.6,
6ziq7,u5ghe,0.6,
6ziq7,wcnoy,0.2,
6ziq7,wpok6,0.6,
6ziq7,wvk2n,0.4,
6ziq7,xqhhy,0.5,
6ziq7,y2i17,0.5,
6ziq7,ydda7,0.2,
89jk4,0k2cq,0.4,
89jk4,0tsou,0.7,
89jk4,2zt0y,0.5,
89jk4,306fp,1,
89jk4,36mab,0.6,
89jk4,4718r,0.5,
89jk4,4snwv,0.4,
89jk4,4x99y,0.6,
89jk4,6xiit,0.3,
89jk4,75581,0.9,
89jk4,7nrit,0.5,
89jk4,7tb58,0.6,
89jk4,95saa,0.2,
89jk4,97vve,0.7,
89jk4,9fwxw,1,
89jk4,9h24q,0.5,
89jk4,9n6v4,0.8,
89jk4,9njqe,0.9,
89jk4,a9qsd,0.4,
89jk4,aewa7,0.7,
89jk4,b4bxs,0.3,
89jk4,brhrx,0.9,
89jk4,d2tzi,1,
89jk4,edf28,0.6,
89jk4,hktsr,0.3,
89jk4,i5rpt,0.8,
89jk4,ickpq,0.3,
89jk4,ijhu4,0.6,
89jk4,m2k0x,0.6,
89jk4,npuga,0.3,
89jk4,o1ojm,0.8,
89jk4,o6p8o,0.4,
89jk4,otwp4,0.2,
89jk4,rcql6,0.5,
89jk4,t2ukq,0.8,
89jk4,tx96a,0.7,
89jk4,u0fbt,0.5,
89jk4,u5ghe,0.5,
89jk4,wcnoy,1,
89jk4,wvk2n,0.9,
89jk4,xqhhy,0.4,
89jk4,y2i17,0.7,
89jk4,ydda7,0.4,
8cnav,306fp,0.1,
8cnav,4718r,0.2,
8cnav,4x99y,0.2,
8cnav,6062q,0.1,
8cnav,75581,0.1,
8cnav,7tb58,0.2,
8cnav,95saa,0.1,
8cnav,97vve,0.1,
8cnav,9fwxw,0.5,
8cnav,brhrx,0.1,
8cnav,d2tzi,0.2,
8cnav,edf28,0.1,
8cnav,hktsr,0.1,
8cnav,i5rpt,0.1,
8cnav,ijhu4,0.5,
8cnav,m2k0x,0.1,
8cnav,npuga,0.1,
8cnav,o7hgm,0.1,
8cnav,t3l4h,0.1,
8cnav,tx96a,0.2,
8cnav,u0fbt,0.4,
8cnav,xqhhy,0.1,
8kf0k,0k2cq,0.8,
8kf0k,2zt0y,0.2,
8kf0k,306fp,0.4,
8kf0k,36mab,0.6,
8kf0k,4x99y,0.1,
8kf0k,6062q,1,
8kf0k,6xiit,0.5,
8kf0k,75581,0.9,
8kf0k,7tb58,0.8,
8kf0k,95saa,0.8,
8kf0k,97vve,0.3,
8kf0k,9fwxw,0.8,
8kf0k,9h24q,0.2,
8kf0k,9n6v4,0.2,
8kf0k,9njqe,0.9,
8kf0k,a9qsd,0.8,
8kf0k,aewa7,0.8,
8kf0k,b4bxs,0.8,
8kf0k,brhrx,0.7,
8kf0k,d2tzi,0.7,
8kf0k,edf28,0.2,
8kf0k,h2aeg,0.3,
8kf0k,hktsr,0.8,
8kf0k,i5rpt,0.8,
8kf0k,ickpq,0.4,
8kf0k,ijhu4,0.9,
8kf0k,m2k0x,0.7,
8kf0k,npuga,0.5,
8kf0k,o1ojm,0.7,
8kf0k,o6p8o,0.8,
8kf0k,o7hgm,1,
8kf0k,otwp4,0.9,
8kf0k,rcql6,0.7,
8kf0k,rpwiz,0.7,
8kf0k,t0nen,0.5,
8kf0k,t2ukq,0.3,
8kf0k,tx96a,0.8,
8kf0k,u0fbt,1,
8kf0k,wcnoy,0.3,
8kf0k,wpok6,0.4,
8kf0k,wvk2n,0.4,
8kf0k,xqhhy,0.3,
8kf0k,ydda7,0.9,
8nq32,0k2cq,0.3,
8nq32,2zt0y,0.1,
8nq32,306fp,0.1,
8nq32,36mab,0.2,
8nq32,4x99y,0.2,
8nq32,7tb58,0.6,
8nq32,95saa,0.4,
8nq32,97vve,0.2,
8nq32,a9qsd,0.1,
8nq32,aewa7,0.4,
8nq32,brhrx,0.2,
8nq32,d2tzi,0.3,
8nq32,i5rpt,0.2,
8nq32,ijhu4,0.1,
8nq32,m2k0x,0.2,
8nq32,npuga,0.1,
8nq32,o1ojm,0.3,
8nq32,o7hgm,0.3,
8nq32,otwp4,0.1,
8nq32,rcql6,0.5,
8nq32,rpwiz,0.2,
8nq32,t3l4h,0.1,
8nq32,tx96a,0.4,
8nq32,wcnoy,0.2,
8nq32,wpok6,0.1,
8nq32,xqhhy,0.1,
8nq32,y2i17,0.1,
98p1u,0tsou,0.6,
98p1u,2zt0y,0.2,
98p1u,4718r,1,
98p1u,4x99y,0.2,
98p1u,6xiit,0.3,
98p1u,75581,0.4,
98p1u,7nrit,0.5,
98p1u,7tb58,0.9,
98p1u,95saa,1,
98p1u,97vve,0.4,
98p1u,9fwxw,0.7,
98p1u,9n6v4,0.5,
98p1u,a9qsd,0.7,
98p1u,aewa7,0.6,
